customer_id,age,gender,country,annual_income,spending_score,num_purchases,avg_purchase_value,membership_years,churned,Historical_LTV,Predictive_LTV,Cluster,Segment_Name
268,36,Female,Brazil,48478,53,33,41.29,13,0,1362.57,961.5878616796048,3.0,Loyal Customers
269,25,Male,UK,95393,89,13,51.21,0,0,665.73,6107.614678899083,2.0,New / Low Engagement
270,62,Male,Canada,102404,62,19,48.55,4,0,922.4499999999999,2115.7110091743116,2.0,New / Low Engagement
271,51,Female,Brazil,79322,56,22,54.31,5,0,1194.8200000000002,2192.330275229358,2.0,New / Low Engagement
272,26,Male,Germany,53027,78,12,39.67,0,0,476.04,4367.339449541285,0.0,At Risk Customers
273,60,Female,USA,152701,95,45,72.89,13,0,3280.05,2314.7847565278757,1.0,Champions / Top Spenders
274,22,Female,UK,42785,55,10,47.09,1,0,470.90000000000003,4320.183486238532,3.0,Loyal Customers
275,29,Female,India,47805,71,15,45.88,2,0,688.2,3156.8807339449545,3.0,Loyal Customers
276,36,Male,USA,128589,1,16,35.94,4,1,575.04,1318.8990825688072,0.0,At Risk Customers
277,65,Female,USA,133411,99,36,75.61,9,0,2721.96,2774.678899082569,3.0,Loyal Customers
278,48,Male,India,62358,39,23,30.54,7,0,702.42,920.6028833551769,3.0,Loyal Customers
279,70,Female,India,70773,98,21,51.0,4,0,1071.0,2456.422018348624,3.0,Loyal Customers
280,30,Female,USA,137856,25,20,60.87,6,0,1217.3999999999999,1861.467889908257,0.0,At Risk Customers
281,33,Female,Canada,57471,77,29,37.31,9,0,1081.99,1102.9459734964323,0.0,At Risk Customers
282,56,Male,Germany,136920,7,35,48.4,13,0,1694.0,1195.483415666902,3.0,Loyal Customers
283,45,Male,Germany,136571,35,20,63.61,5,0,1272.2,2334.3119266055046,0.0,At Risk Customers
284,49,Female,USA,141475,50,27,62.74,7,0,1693.98,2220.157273918742,1.0,Champions / Top Spenders
285,21,Female,UK,88755,51,10,41.16,0,0,411.59999999999997,3776.1467889908254,0.0,At Risk Customers
286,29,Female,Japan,105076,73,27,51.17,7,0,1381.5900000000001,1810.7339449541284,0.0,At Risk Customers
287,66,Female,USA,112222,73,42,56.74,15,0,2383.08,1457.5412844036696,3.0,Loyal Customers
288,56,Female,UK,59216,9,13,41.65,5,0,541.4499999999999,993.4862385321102,0.0,At Risk Customers
289,50,Female,India,64374,61,29,41.44,10,0,1201.76,1102.532110091743,0.0,At Risk Customers
290,46,Female,Germany,105024,100,22,68.51,4,0,1507.22,3456.9266055045873,3.0,Loyal Customers
291,43,Female,USA,81565,50,11,49.82,0,0,548.02,5027.706422018348,3.0,Loyal Customers
292,24,Male,Japan,140271,46,12,62.88,0,0,754.5600000000001,6922.56880733945,2.0,New / Low Engagement
293,30,Male,Japan,126296,6,31,39.88,11,0,1236.28,1031.0925771476232,0.0,At Risk Customers
294,59,Male,Canada,172758,41,29,57.17,8,0,1657.93,1901.295871559633,0.0,At Risk Customers
295,31,Female,Australia,96426,77,39,57.84,12,0,2255.76,1724.5871559633028,0.0,At Risk Customers
296,26,Male,USA,140598,60,30,65.52,8,0,1965.6,2254.1284403669724,3.0,Loyal Customers
297,20,Male,USA,145463,99,18,75.83,0,0,1364.94,12522.385321100917,0.0,At Risk Customers
298,64,Female,Germany,86224,41,32,41.32,11,0,1322.24,1102.78565471226,1.0,Champions / Top Spenders
299,28,Male,Canada,61683,44,9,42.38,1,0,381.42,3499.266055045872,0.0,At Risk Customers
300,51,Male,Australia,163129,84,38,63.47,11,0,2411.86,2011.5596330275228,0.0,At Risk Customers
301,53,Female,Canada,119923,39,33,60.82,12,0,2007.06,1534.4495412844037,3.0,Loyal Customers
302,20,Male,Japan,71344,20,12,41.41,2,0,496.91999999999996,2279.4495412844035,0.0,At Risk Customers
303,61,Male,USA,146572,39,38,62.9,12,0,2390.2,1827.3700305810396,2.0,New / Low Engagement
304,58,Female,Brazil,81632,42,33,48.47,13,0,1599.51,1128.8002822865208,3.0,Loyal Customers
305,57,Male,USA,113834,81,15,57.06,1,0,855.9000000000001,7852.293577981653,3.0,Loyal Customers
306,68,Female,Australia,55122,44,21,45.65,6,0,958.65,1465.8256880733945,3.0,Loyal Customers
307,20,Female,USA,76005,29,12,41.99,2,0,503.88,2311.376146788991,0.0,At Risk Customers
308,34,Female,India,52430,88,37,54.24,13,0,2006.88,1416.2879322512351,1.0,Champions / Top Spenders
309,23,Female,France,23668,52,9,43.14,1,0,388.26,3562.018348623853,0.0,At Risk Customers
310,67,Male,UK,162555,20,36,64.93,12,0,2337.4800000000005,1787.0642201834864,1.0,Champions / Top Spenders
311,61,Female,Australia,173599,20,10,54.41,0,0,544.0999999999999,4991.743119266054,1.0,Champions / Top Spenders
312,40,Female,Brazil,45428,20,7,42.11,2,1,294.77,1352.1559633027523,0.0,At Risk Customers
313,54,Female,Germany,135850,13,24,51.59,7,0,1238.16,1622.7522935779816,0.0,At Risk Customers
314,61,Male,Australia,161140,24,25,59.9,7,0,1497.5,1962.6474442988206,1.0,Champions / Top Spenders
315,46,Female,USA,49262,56,7,40.61,0,1,284.27,2607.9816513761466,3.0,Loyal Customers
316,29,Male,USA,74186,14,17,44.17,5,0,750.89,1377.7798165137615,2.0,New / Low Engagement
317,47,Female,India,42955,93,33,46.14,11,0,1522.6200000000001,1269.9082568807341,3.0,Loyal Customers
318,33,Female,India,28817,9,16,35.17,6,0,562.72,860.4281345565748,0.0,At Risk Customers
319,40,Female,Australia,107819,48,28,45.07,9,0,1261.96,1286.4016309887868,3.0,Loyal Customers
320,27,Female,Australia,89494,24,14,47.83,4,0,669.62,1535.8256880733945,1.0,Champions / Top Spenders
321,31,Male,Canada,86709,4,6,31.13,1,0,186.78,1713.5779816513761,0.0,At Risk Customers
322,38,Male,Germany,107450,86,24,55.59,5,0,1334.16,2448.0,1.0,Champions / Top Spenders
323,58,Male,Brazil,29526,67,12,33.05,1,0,396.59999999999997,3638.5321100917427,0.0,At Risk Customers
324,35,Female,Japan,53144,23,28,35.35,11,0,989.8000000000001,825.5212677231026,0.0,At Risk Customers
325,55,Female,India,95949,47,35,57.62,12,0,2016.6999999999998,1541.819571865443,0.0,At Risk Customers
326,48,Female,Japan,125763,20,35,55.06,13,0,1927.1000000000001,1359.9858856739593,3.0,Loyal Customers
327,40,Female,Japan,45245,79,12,54.37,1,0,652.4399999999999,5985.6880733944945,2.0,New / Low Engagement
328,41,Male,Canada,129605,58,33,54.66,10,0,1803.78,1654.8440366972475,2.0,New / Low Engagement
329,35,Female,Canada,77387,67,22,39.0,6,0,858.0,1311.926605504587,0.0,At Risk Customers
330,67,Male,USA,160779,67,27,56.29,5,0,1519.83,2788.678899082569,0.0,At Risk Customers
331,56,Male,Brazil,78055,44,40,45.32,15,0,1812.8,1108.7461773700304,2.0,New / Low Engagement
332,20,Male,Brazil,69889,80,12,51.0,0,0,612.0,5614.678899082569,3.0,Loyal Customers
333,24,Male,UK,92188,71,15,52.09,2,0,781.35,3584.1743119266057,3.0,Loyal Customers
334,38,Male,India,75476,9,19,31.96,6,0,607.24,928.5015290519877,2.0,New / Low Engagement
335,59,Female,Germany,103744,22,18,39.86,6,0,717.48,1097.0642201834862,3.0,Loyal Customers
336,36,Male,USA,126357,7,19,48.87,5,0,928.53,1703.7247706422017,3.0,Loyal Customers
337,62,Female,India,60891,32,19,45.29,7,0,860.51,1127.7981651376147,0.0,At Risk Customers
338,26,Female,USA,46915,95,27,54.65,7,0,1475.55,1933.8794233289645,0.0,At Risk Customers
339,68,Female,Germany,71766,69,29,38.37,9,0,1112.73,1134.2813455657492,3.0,Loyal Customers
340,59,Female,USA,154918,39,11,65.66,0,0,722.26,6626.238532110092,3.0,Loyal Customers
341,54,Female,Canada,119329,41,17,55.08,3,0,936.36,2863.4862385321103,2.0,New / Low Engagement
342,21,Male,Japan,134897,14,15,41.69,3,0,625.3499999999999,1912.3853211009173,0.0,At Risk Customers
343,28,Female,Australia,68589,89,33,47.12,10,0,1554.9599999999998,1426.5688073394494,1.0,Champions / Top Spenders
344,57,Male,France,91622,38,9,38.75,0,0,348.75,3199.5412844036696,0.0,At Risk Customers
345,57,Female,Germany,154633,78,44,57.83,14,0,2544.52,1667.4442988204455,0.0,At Risk Customers
346,61,Male,Japan,164608,53,36,66.99,11,0,2411.64,2011.3761467889908,3.0,Loyal Customers
347,30,Male,India,40720,7,20,35.12,9,1,702.4,716.0040774719673,2.0,New / Low Engagement
348,54,Male,USA,90207,25,27,34.99,10,0,944.73,866.724770642202,0.0,At Risk Customers
349,27,Female,Germany,85244,83,26,44.84,6,0,1165.8400000000001,1782.6299694189604,0.0,At Risk Customers
350,44,Female,India,41699,65,29,35.29,10,0,1023.41,938.9082568807339,0.0,At Risk Customers
351,54,Male,India,91760,77,38,48.15,12,0,1829.7,1398.8532110091742,3.0,Loyal Customers
352,28,Male,Australia,79183,98,13,48.9,0,0,635.6999999999999,5832.110091743119,0.0,At Risk Customers
353,37,Male,UK,122750,2,30,48.1,11,0,1443.0,1203.5029190992495,0.0,At Risk Customers
354,69,Female,India,49856,23,37,28.22,15,0,1044.1399999999999,638.6177370030582,3.0,Loyal Customers
355,27,Female,France,44243,26,18,28.26,6,0,508.68,777.7981651376147,3.0,Loyal Customers
356,29,Female,India,63116,10,16,26.43,5,0,422.88,775.9266055045872,3.0,Loyal Customers
357,34,Female,Japan,50075,31,23,42.36,8,0,974.28,1117.2935779816514,3.0,Loyal Customers
358,28,Female,USA,121730,50,18,54.06,4,0,973.08,2231.8348623853212,3.0,Loyal Customers
359,33,Female,Brazil,70864,78,22,42.83,5,0,942.26,1728.9174311926606,3.0,Loyal Customers
360,22,Male,Germany,130664,30,17,59.04,3,0,1003.68,3069.357798165138,2.0,New / Low Engagement
361,49,Female,USA,74588,27,27,39.1,10,0,1055.7,968.5321100917432,3.0,Loyal Customers
362,27,Male,USA,87187,60,11,56.83,1,0,625.13,5735.137614678899,0.0,At Risk Customers
363,45,Female,Brazil,67250,98,26,48.49,7,0,1260.74,1652.3460026212322,3.0,Loyal Customers
364,18,Female,UK,86723,77,13,48.29,0,1,627.77,5759.357798165138,3.0,Loyal Customers
365,61,Male,UK,147444,5,14,55.9,2,1,782.6,3589.908256880734,1.0,Champions / Top Spenders
366,19,Female,USA,81297,16,4,39.53,0,1,158.12,1450.6422018348624,0.0,At Risk Customers
367,51,Male,USA,155091,81,44,72.98,13,0,3211.1200000000003,2266.1397318278055,0.0,At Risk Customers
368,55,Male,India,26648,50,26,40.25,9,0,1046.5,1066.7686034658511,3.0,Loyal Customers
369,57,Female,USA,151940,20,18,60.56,3,0,1090.08,3333.5779816513764,3.0,Loyal Customers
370,69,Male,Germany,97198,16,16,45.09,5,0,721.44,1323.7431192660551,0.0,At Risk Customers
371,70,Male,Japan,156506,35,32,60.75,10,0,1944.0,1783.48623853211,0.0,At Risk Customers
372,59,Male,Australia,170230,87,45,70.41,13,0,3168.45,2236.026817219478,0.0,At Risk Customers
373,31,Female,UK,67095,82,34,56.44,12,0,1918.96,1467.0948012232416,0.0,At Risk Customers
374,70,Female,Canada,110988,6,30,51.02,11,0,1530.6000000000001,1276.563803169308,3.0,Loyal Customers
375,61,Male,India,24969,78,27,32.33,8,0,872.91,1001.0435779816513,0.0,At Risk Customers
376,49,Female,USA,118785,78,34,51.88,10,0,1763.92,1618.275229357798,3.0,Loyal Customers
377,36,Female,India,77611,11,18,39.59,7,0,712.6200000000001,933.9711664482309,3.0,Loyal Customers
378,30,Female,UK,91859,18,26,38.41,10,1,998.6599999999999,916.2018348623853,0.0,At Risk Customers
379,65,Male,Germany,113406,65,29,62.96,8,0,1825.84,2093.853211009174,1.0,Champions / Top Spenders
380,70,Female,India,63705,46,8,36.2,0,0,289.6,2656.8807339449545,0.0,At Risk Customers
381,33,Male,USA,55994,66,29,44.49,9,0,1290.21,1315.1987767584098,0.0,At Risk Customers
382,28,Male,USA,136878,67,22,56.99,4,0,1253.78,2875.642201834862,3.0,Loyal Customers
383,40,Female,South Africa,29617,58,24,41.31,8,0,991.44,1136.9724770642204,1.0,Champions / Top Spenders
384,44,Female,Japan,114141,43,9,41.44,0,0,372.96,3421.6513761467886,3.0,Loyal Customers
385,30,Male,Brazil,26151,7,14,31.44,5,1,440.16,807.6330275229358,0.0,At Risk Customers
386,42,Female,USA,100383,77,29,57.93,7,0,1679.97,2201.795543905636,3.0,Loyal Customers
387,64,Male,Brazil,83362,6,22,44.55,9,0,980.0999999999999,999.0825688073395,3.0,Loyal Customers
388,65,Female,France,60882,3,29,29.61,13,1,858.6899999999999,605.9915314043755,1.0,Champions / Top Spenders
389,26,Male,Australia,70913,17,4,42.9,0,1,171.6,1574.3119266055046,0.0,At Risk Customers
390,29,Female,Australia,99889,66,29,51.72,9,0,1499.8799999999999,1528.9296636085628,0.0,At Risk Customers
391,50,Female,Japan,177212,45,37,67.46,12,0,2496.02,1908.2721712538225,2.0,New / Low Engagement
392,32,Female,Canada,118752,94,29,53.43,7,0,1549.47,2030.760157273919,0.0,At Risk Customers
393,53,Male,USA,162942,88,41,65.05,11,0,2667.0499999999997,2224.395329441201,0.0,At Risk Customers
394,33,Male,Japan,99589,2,32,36.91,13,0,1181.12,833.5356386732533,0.0,At Risk Customers
395,41,Female,Brazil,65333,97,33,47.72,10,0,1574.76,1444.7339449541284,1.0,Champions / Top Spenders
396,21,Female,India,60294,18,5,39.95,0,0,199.75,1832.5688073394494,0.0,At Risk Customers
397,64,Female,Canada,49486,99,22,54.47,4,0,1198.34,2748.48623853211,3.0,Loyal Customers
398,50,Female,USA,76219,63,19,47.07,4,0,894.33,2051.2155963302753,3.0,Loyal Customers
399,64,Male,Germany,80878,33,15,42.8,4,0,642.0,1472.4770642201836,3.0,Loyal Customers
400,43,Female,India,48395,11,21,27.17,8,0,570.57,654.3233944954129,0.0,At Risk Customers
401,63,Male,Canada,79293,82,34,55.79,10,0,1896.86,1740.2385321100915,0.0,At Risk Customers
402,55,Male,UK,147808,73,35,64.22,10,0,2247.7,2062.110091743119,0.0,At Risk Customers
403,31,Male,USA,129143,24,27,60.34,9,1,1629.18,1660.7339449541284,0.0,At Risk Customers
404,45,Male,Brazil,30712,14,28,34.44,12,0,964.3199999999999,737.2477064220184,3.0,Loyal Customers
405,57,Male,USA,136246,29,12,60.16,1,0,721.92,6623.119266055046,1.0,Champions / Top Spenders
406,19,Female,India,42955,1,4,19.01,0,1,76.04,697.6146788990826,2.0,New / Low Engagement
407,23,Male,Australia,83687,14,11,46.75,2,0,514.25,2358.9449541284403,0.0,At Risk Customers
408,44,Female,India,65397,37,35,35.97,13,0,1258.95,888.4615384615386,3.0,Loyal Customers
409,44,Female,USA,44740,52,19,33.9,5,0,644.1,1181.834862385321,3.0,Loyal Customers
410,21,Male,India,67742,57,14,38.3,3,0,536.1999999999999,1639.755351681957,0.0,At Risk Customers
411,29,Female,Germany,74017,63,31,41.14,10,0,1275.34,1170.0366972477066,2.0,New / Low Engagement
412,69,Female,Germany,87866,11,18,41.84,5,0,753.1200000000001,1381.8715596330278,0.0,At Risk Customers
413,68,Male,South Africa,37128,57,31,45.07,12,0,1397.17,1068.1727828746177,0.0,At Risk Customers
414,64,Male,UK,55268,29,34,45.8,13,0,1557.1999999999998,1098.94142554693,0.0,At Risk Customers
415,59,Male,Japan,83916,20,29,41.34,12,0,1198.8600000000001,916.559633027523,3.0,Loyal Customers
416,53,Male,Brazil,47034,57,16,37.54,3,0,600.64,1836.8195718654433,1.0,Champions / Top Spenders
417,67,Female,South Africa,40298,43,8,27.79,0,1,222.32,2039.6330275229357,2.0,New / Low Engagement
418,63,Male,USA,132668,37,38,45.41,14,0,1725.58,1130.786369593709,1.0,Champions / Top Spenders
419,22,Male,Australia,98799,28,8,41.65,0,0,333.2,3056.880733944954,3.0,Loyal Customers
420,60,Male,Germany,117399,44,20,49.21,4,0,984.2,2257.3394495412845,0.0,At Risk Customers
421,49,Male,UK,71070,89,34,59.1,11,0,2009.4,1675.8965804837367,0.0,At Risk Customers
422,34,Male,USA,104527,81,30,63.31,9,0,1899.3000000000002,1936.0856269113153,2.0,New / Low Engagement
423,19,Female,UK,121163,75,16,62.88,0,0,1006.08,9230.091743119267,0.0,At Risk Customers
424,45,Male,India,64940,8,29,34.89,11,0,1011.8100000000001,843.8782318598833,3.0,Loyal Customers
425,29,Female,Canada,65744,10,20,28.49,8,1,569.8,653.440366972477,3.0,Loyal Customers
426,24,Male,Canada,72492,25,17,30.58,6,0,519.86,794.8929663608562,1.0,Champions / Top Spenders
427,68,Male,Brazil,86337,10,11,32.88,2,0,361.68,1659.0825688073394,3.0,Loyal Customers
428,53,Female,Canada,141838,29,17,48.44,3,0,823.48,2518.2874617737,1.0,Champions / Top Spenders
429,31,Male,South Africa,38924,17,5,24.85,1,1,124.25,1139.908256880734,3.0,Loyal Customers
430,41,Male,Australia,76363,14,14,32.65,3,0,457.09999999999997,1397.8593272171254,0.0,At Risk Customers
431,66,Female,Canada,150663,94,20,69.46,2,0,1389.1999999999998,6372.477064220183,0.0,At Risk Customers
432,63,Female,India,60960,65,40,36.6,14,0,1464.0,959.3709043250328,0.0,At Risk Customers
433,70,Male,USA,100034,13,37,43.13,15,1,1595.8100000000002,976.0305810397555,3.0,Loyal Customers
434,51,Female,USA,63408,53,19,46.67,5,0,886.73,1627.0275229357799,3.0,Loyal Customers
435,39,Female,India,58968,98,17,56.09,2,0,953.5300000000001,4373.9908256880735,3.0,Loyal Customers
436,70,Male,Germany,96472,27,12,43.19,3,1,518.28,1584.954128440367,0.0,At Risk Customers
437,37,Female,Japan,106701,53,24,61.52,6,0,1476.48,2257.6146788990827,3.0,Loyal Customers
438,53,Male,Germany,170569,6,12,55.77,1,0,669.24,6139.816513761468,0.0,At Risk Customers
439,28,Male,Canada,139081,95,21,70.69,2,0,1484.49,6809.587155963302,3.0,Loyal Customers
440,55,Male,Canada,136854,3,14,57.92,4,0,810.88,1859.8165137614678,0.0,At Risk Customers
441,66,Female,USA,68832,9,34,37.71,14,0,1282.14,840.1965923984271,3.0,Loyal Customers
442,54,Male,Brazil,92560,37,18,51.05,4,0,918.9,2107.5688073394494,0.0,At Risk Customers
443,59,Female,USA,177082,77,27,73.13,5,0,1974.5099999999998,3622.9541284403667,3.0,Loyal Customers
444,22,Male,UK,116420,71,17,57.82,2,0,982.94,4508.899082568808,3.0,Loyal Customers
445,62,Male,India,77551,26,24,41.91,8,0,1005.8399999999999,1153.48623853211,3.0,Loyal Customers
446,43,Male,India,36514,70,17,45.21,5,0,768.57,1410.2201834862385,2.0,New / Low Engagement
447,66,Female,Germany,52482,87,25,55.13,7,0,1378.25,1806.3564875491484,3.0,Loyal Customers
448,28,Male,USA,93200,12,19,46.92,6,0,891.48,1363.119266055046,1.0,Champions / Top Spenders
449,19,Female,Germany,62968,26,9,40.86,1,0,367.74,3373.7614678899085,3.0,Loyal Customers
450,50,Female,Brazil,70696,81,15,43.84,2,0,657.6,3016.51376146789,0.0,At Risk Customers
451,26,Male,UK,140841,87,28,65.7,5,0,1839.6000000000001,3375.4128440366976,2.0,New / Low Engagement
452,65,Female,France,64161,94,45,51.04,15,0,2296.8,1404.770642201835,1.0,Champions / Top Spenders
453,46,Female,Australia,76808,5,10,26.97,2,0,269.7,1237.1559633027523,1.0,Champions / Top Spenders
454,20,Female,USA,55301,64,10,49.25,0,0,492.5,4518.348623853211,1.0,Champions / Top Spenders
455,49,Female,USA,57526,3,2,24.83,0,0,49.66,455.5963302752293,0.0,At Risk Customers
456,26,Male,UK,120345,63,29,65.64,7,0,1903.56,2494.8361730013107,0.0,At Risk Customers
457,36,Male,Canada,126493,15,28,46.37,11,0,1298.36,1082.8690575479566,0.0,At Risk Customers
458,29,Male,USA,143686,46,29,57.0,9,0,1653.0,1685.015290519878,0.0,At Risk Customers
459,41,Female,Germany,109802,87,26,59.07,6,0,1535.82,2348.348623853211,0.0,At Risk Customers
460,51,Female,UK,98082,91,40,53.37,13,0,2134.7999999999997,1506.5631616090332,0.0,At Risk Customers
461,47,Female,Brazil,26040,41,25,43.16,10,0,1079.0,989.9082568807339,1.0,Champions / Top Spenders
462,27,Female,USA,53710,36,6,31.03,0,0,186.18,1708.073394495413,2.0,New / Low Engagement
463,62,Female,Brazil,25545,49,19,27.53,7,0,523.07,685.5439056356489,0.0,At Risk Customers
464,57,Male,UK,99312,25,34,47.21,13,0,1605.14,1132.7734650670432,3.0,Loyal Customers
465,30,Female,USA,120886,22,12,52.36,1,0,628.3199999999999,5764.40366972477,3.0,Loyal Customers
466,59,Male,USA,81740,45,20,53.04,6,0,1060.8,1622.0183486238534,3.0,Loyal Customers
467,25,Male,India,71734,56,18,51.84,5,0,933.1200000000001,1712.1467889908258,3.0,Loyal Customers
468,33,Male,Brazil,21751,80,16,34.02,4,0,544.32,1248.4403669724772,3.0,Loyal Customers
469,25,Female,India,46887,66,22,45.09,7,0,991.98,1300.1048492791613,0.0,At Risk Customers
470,47,Female,UK,144739,39,27,49.97,8,0,1349.19,1547.23623853211,0.0,At Risk Customers
471,69,Female,USA,100288,11,31,40.12,12,0,1243.72,950.8562691131498,3.0,Loyal Customers
472,25,Female,Germany,53574,40,13,48.17,4,0,626.21,1436.2614678899083,0.0,At Risk Customers
473,60,Female,Australia,170456,66,38,70.57,12,0,2681.66,2050.1987767584096,2.0,New / Low Engagement
474,57,Female,USA,164446,92,24,65.03,3,0,1560.72,4772.844036697248,3.0,Loyal Customers
475,42,Female,Australia,112387,49,19,61.42,4,0,1166.98,2676.559633027523,2.0,New / Low Engagement
476,22,Female,Germany,83889,25,12,39.55,2,0,474.59999999999997,2177.064220183486,0.0,At Risk Customers
477,30,Female,France,67526,73,31,41.49,10,0,1286.19,1179.9908256880733,0.0,At Risk Customers
478,46,Male,Germany,136482,12,23,51.44,8,0,1183.12,1356.788990825688,3.0,Loyal Customers
479,67,Male,UK,101425,69,11,63.34,0,1,696.74,6392.1100917431195,3.0,Loyal Customers
480,65,Male,USA,112221,62,16,47.67,2,0,762.72,3498.7155963302753,3.0,Loyal Customers
481,20,Male,Australia,142383,3,11,56.97,1,0,626.67,5749.266055045871,0.0,At Risk Customers
482,39,Female,India,78254,3,37,39.97,15,0,1478.8899999999999,904.519877675841,1.0,Champions / Top Spenders
483,26,Female,USA,61379,23,6,36.28,0,0,217.68,1997.0642201834862,3.0,Loyal Customers
484,19,Female,USA,50022,92,13,39.71,0,0,516.23,4736.05504587156,0.0,At Risk Customers
485,65,Male,USA,167708,7,26,50.71,9,0,1318.46,1343.9959225280327,0.0,At Risk Customers
486,58,Female,USA,156897,86,37,70.93,10,0,2624.4100000000003,2407.7155963302757,3.0,Loyal Customers
487,25,Male,France,41416,59,20,43.59,6,0,871.8000000000001,1333.0275229357799,1.0,Champions / Top Spenders
